Time,X-axis,Y-axis,Z-axis,Temperature
00:01:15,136.0,120.0,8.0,26.0
00:01:15,130.0,115.0,5.0,26.0
00:01:16,127.0,117.0,2.0,26.0
00:01:16,126.0,123.0,9.0,26.0
00:01:16,132.0,104.0,1.0,26.0
00:01:16,129.0,126.0,5.0,26.0
00:01:16,135.0,122.0,4.0,26.0
00:01:17,130.0,119.0,4.0,26.0
00:01:17,133.0,121.0,5.0,26.0
00:01:17,132.0,121.0,3.0,26.0
00:01:17,134.0,122.0,3.0,26.0
00:01:17,132.0,121.0,3.0,26.0
00:01:17,133.0,122.0,4.0,26.0
00:01:18,133.0,121.0,4.0,26.0
00:01:18,131.0,121.0,3.0,26.0
00:01:18,132.0,121.0,4.0,26.0
